,hour,temperature,dewPoint,visibility,humidity,cloudCover,pressure,windSpeed,windBearing,precipType,icon,summary,Year,Month
4036,2010-06-18T04,72.82,67.05,9.74,0.82,0.22,1016.12,6.55,350.0,,clear-night,Clear,2010,06
4037,2010-06-18T05,72.91,67.04,9.76,0.82,0.22,1016.31,9.38,351.0,,clear-night,Clear,2010,06
4038,2010-06-18T06,73.22,66.88,9.67,0.81,0.23,1016.83,7.68,359.0,,clear-night,Clear,2010,06
4039,2010-06-18T07,73.22,66.98,9.39,0.81,0.24,1017.55,6.53,0.0,,clear-day,Clear,2010,06
4040,2010-06-18T08,76.03,68.35,9.77,0.77,0.23,1018.23,5.71,351.0,,clear-day,Clear,2010,06
4041,2010-06-18T09,80.06,69.0,9.98,0.69,0.0,1018.6,2.11,290.0,,clear-day,Clear,2010,06
4042,2010-06-18T10,83.36,66.33,9.89,0.57,0.22,1018.77,7.03,75.0,,clear-day,Clear,2010,06
4043,2010-06-18T11,84.29,66.47,10.0,0.55,0.23,1018.56,5.17,68.0,,clear-day,Clear,2010,06
4044,2010-06-18T12,86.31,65.55,10.0,0.5,0.23,1018.48,2.86,45.0,,clear-day,Clear,2010,06
4045,2010-06-18T13,88.1,66.07,10.0,0.48,0.26,1018.16,6.28,324.0,,partly-cloudy-day,Partly Cloudy,2010,06
4046,2010-06-18T14,89.16,66.69,10.0,0.48,0.28,1017.68,7.94,321.0,,partly-cloudy-day,Partly Cloudy,2010,06
4047,2010-06-18T15,89.41,66.69,9.88,0.47,0.3,1016.89,4.09,319.0,,partly-cloudy-day,Partly Cloudy,2010,06
4048,2010-06-18T16,90.79,67.76,10.0,0.47,0.33,1016.1,7.4,342.0,,partly-cloudy-day,Partly Cloudy,2010,06
4049,2010-06-18T17,89.92,66.88,10.0,0.47,0.66,1015.43,8.37,344.0,rain,partly-cloudy-day,Mostly Cloudy,2010,06
4050,2010-06-18T18,88.99,68.23,9.58,0.51,0.33,1015.51,7.95,5.0,rain,partly-cloudy-day,Partly Cloudy,2010,06
4051,2010-06-18T19,84.92,69.41,9.79,0.6,0.6,1015.86,7.29,312.0,,partly-cloudy-day,Mostly Cloudy,2010,06
4052,2010-06-18T20,78.9,67.92,9.7,0.69,0.58,1016.9,8.36,327.0,,partly-cloudy-day,Partly Cloudy,2010,06
4053,2010-06-18T21,82.43,70.54,10.0,0.67,0.32,1016.67,6.87,92.0,,partly-cloudy-night,Partly Cloudy,2010,06
4054,2010-06-18T22,80.31,68.95,9.96,0.68,0.35,1016.92,5.41,121.0,rain,partly-cloudy-night,Partly Cloudy,2010,06
4055,2010-06-18T23,78.48,69.67,9.88,0.74,0.66,1017.45,5.06,70.0,rain,rain,Drizzle,2010,06
4056,2010-06-19T00,77.86,69.02,9.61,0.74,0.62,1017.18,3.71,266.0,rain,partly-cloudy-night,Mostly Cloudy,2010,06
4057,2010-06-19T01,76.2,69.48,9.4,0.8,0.25,1016.89,2.13,320.0,,partly-cloudy-night,Partly Cloudy,2010,06
4058,2010-06-19T02,77.36,69.78,9.27,0.78,0.24,1016.41,0.0,,,clear-night,Clear,2010,06
4059,2010-06-19T03,76.33,69.42,9.2,0.79,0.01,1016.32,2.89,22.0,,clear-night,Clear,2010,06
4060,2010-06-19T04,75.59,69.33,9.15,0.81,0.05,1016.66,4.72,42.0,,clear-night,Clear,2010,06
4061,2010-06-19T05,74.13,69.34,9.01,0.85,0.06,1016.89,2.97,80.0,,clear-night,Clear,2010,06
4062,2010-06-19T06,74.53,69.87,8.77,0.85,0.01,1017.22,3.0,70.0,,clear-night,Clear,2010,06
4063,2010-06-19T07,74.5,69.95,7.66,0.86,0.03,1017.9,6.0,100.0,,clear-day,Clear,2010,06
4064,2010-06-19T08,76.25,70.41,8.02,0.82,0.02,1018.85,6.67,88.0,,clear-day,Clear,2010,06
4065,2010-06-19T09,79.75,70.75,8.55,0.74,0.0,1019.18,4.72,107.0,,clear-day,Clear,2010,06
4066,2010-06-19T10,83.07,71.29,8.97,0.68,0.0,1019.09,3.14,120.0,,clear-day,Clear,2010,06
4067,2010-06-19T11,86.68,69.62,9.57,0.57,0.02,1018.97,2.5,290.0,,clear-day,Clear,2010,06
4068,2010-06-19T12,87.28,70.15,9.69,0.57,0.27,1018.69,0.74,28.0,,partly-cloudy-day,Partly Cloudy,2010,06
4069,2010-06-19T13,89.87,69.11,9.94,0.51,0.35,1018.46,7.0,340.0,,partly-cloudy-day,Partly Cloudy,2010,06
4070,2010-06-19T14,90.94,68.35,9.87,0.48,0.61,1018.45,4.8,331.0,,partly-cloudy-day,Mostly Cloudy,2010,06
4071,2010-06-19T15,90.55,66.02,9.67,0.45,0.65,1017.6,10.25,10.0,rain,partly-cloudy-day,Mostly Cloudy,2010,06
4072,2010-06-19T16,88.0,65.98,9.8,0.48,0.63,1016.55,5.09,300.0,rain,partly-cloudy-day,Mostly Cloudy,2010,06
4073,2010-06-19T17,79.88,67.25,9.88,0.65,0.63,1016.79,9.29,331.0,,partly-cloudy-day,Mostly Cloudy,2010,06
4074,2010-06-19T18,77.49,67.52,9.85,0.71,0.59,1017.02,10.5,279.0,,partly-cloudy-day,Partly Cloudy,2010,06
4075,2010-06-19T19,78.67,67.79,9.88,0.69,0.58,1016.68,7.1,298.0,,partly-cloudy-day,Partly Cloudy,2010,06
4076,2010-06-19T20,88.72,69.43,9.89,0.53,0.22,1014.59,8.12,328.0,,clear-day,Clear,2010,06
4077,2010-06-19T21,77.78,68.61,9.7,0.73,0.58,1016.7,8.69,337.0,,partly-cloudy-night,Partly Cloudy,2010,06
4078,2010-06-19T22,76.93,69.23,9.7,0.77,0.58,1017.24,6.94,318.0,,partly-cloudy-night,Partly Cloudy,2010,06
4079,2010-06-19T23,76.66,69.89,9.67,0.8,0.57,1017.39,6.5,319.0,,partly-cloudy-night,Partly Cloudy,2010,06
4080,2010-06-20T00,75.78,69.9,9.77,0.82,0.58,1017.58,8.07,311.0,,partly-cloudy-night,Partly Cloudy,2010,06
4081,2010-06-20T01,75.52,70.02,9.69,0.83,0.26,1016.99,5.74,328.0,,partly-cloudy-night,Partly Cloudy,2010,06
4082,2010-06-20T02,74.52,69.77,9.63,0.85,0.24,1016.79,4.71,327.0,,clear-night,Clear,2010,06
4083,2010-06-20T03,72.89,69.04,9.52,0.88,0.28,1016.22,4.88,302.0,,partly-cloudy-night,Partly Cloudy,2010,06
4084,2010-06-20T04,72.71,69.06,9.44,0.88,0.01,1016.19,10.01,309.0,,clear-night,Clear,2010,06
4085,2010-06-20T05,72.6,69.73,9.55,0.91,0.05,1016.47,7.51,330.0,,clear-night,Clear,2010,06
4086,2010-06-20T06,72.55,69.7,9.02,0.91,0.08,1016.45,6.42,331.0,,clear-night,Clear,2010,06
4087,2010-06-20T07,72.62,70.01,6.87,0.92,0.41,1017.1,6.45,330.0,,partly-cloudy-day,Partly Cloudy,2010,06
4088,2010-06-20T08,73.93,70.8,6.49,0.9,0.35,1017.3,3.11,328.0,,partly-cloudy-day,Partly Cloudy,2010,06
4089,2010-06-20T09,77.79,72.04,8.51,0.83,0.29,1017.62,5.79,322.0,,partly-cloudy-day,Partly Cloudy,2010,06
4090,2010-06-20T10,81.52,72.88,9.59,0.75,0.25,1017.8,7.43,324.0,,partly-cloudy-day,Partly Cloudy,2010,06
4091,2010-06-20T11,85.27,72.06,9.69,0.65,0.24,1017.5,5.01,316.0,,clear-day,Clear,2010,06
4092,2010-06-20T12,88.15,70.81,9.82,0.57,0.26,1017.57,5.95,349.0,,partly-cloudy-day,Partly Cloudy,2010,06
4093,2010-06-20T13,90.19,70.32,10.0,0.52,0.23,1017.16,8.58,321.0,,clear-day,Clear,2010,06
4094,2010-06-20T14,91.24,69.72,10.0,0.5,0.23,1016.65,7.26,315.0,,clear-day,Clear,2010,06
4095,2010-06-20T15,92.2,66.17,9.89,0.43,0.27,1015.99,9.02,330.0,,partly-cloudy-day,Partly Cloudy,2010,06
4096,2010-06-20T16,92.46,66.54,9.89,0.43,0.25,1015.29,7.57,307.0,,partly-cloudy-day,Partly Cloudy,2010,06
4097,2010-06-20T17,92.46,65.03,9.89,0.41,0.25,1014.97,8.17,322.0,,partly-cloudy-day,Partly Cloudy,2010,06
4098,2010-06-20T18,92.37,67.41,9.89,0.44,0.24,1014.77,7.89,325.0,,clear-day,Clear,2010,06
4099,2010-06-20T19,91.05,67.59,9.88,0.46,0.23,1014.48,8.79,333.0,,clear-day,Clear,2010,06
4100,2010-06-20T20,89.67,68.49,9.71,0.5,0.26,1017.45,6.63,133.0,,partly-cloudy-day,Partly Cloudy,2010,06
4101,2010-06-20T21,86.02,68.73,9.89,0.57,0.23,1015.3,9.24,331.0,,clear-night,Clear,2010,06
4102,2010-06-20T22,83.75,68.42,9.88,0.6,0.01,1015.81,6.35,330.0,,clear-night,Clear,2010,06
4103,2010-06-20T23,81.83,68.51,9.88,0.64,0.0,1016.55,6.39,340.0,,clear-night,Clear,2010,06
4104,2010-06-21T00,81.11,69.26,9.97,0.67,0.0,1016.4,8.43,10.0,,clear-night,Clear,2010,06
4105,2010-06-21T01,80.07,68.68,9.93,0.68,0.0,1016.18,2.97,122.0,,clear-night,Clear,2010,06
4106,2010-06-21T02,76.9,68.22,9.78,0.75,0.0,1016.13,6.59,179.0,,clear-night,Clear,2010,06
4107,2010-06-21T03,75.18,68.14,9.57,0.79,0.0,1015.77,3.0,189.0,,clear-night,Clear,2010,06
4108,2010-06-21T04,74.74,68.08,9.38,0.8,0.0,1015.91,,,,clear-night,Clear,2010,06
4109,2010-06-21T05,73.06,67.33,9.34,0.82,0.0,1016.19,6.0,280.0,,clear-night,Clear,2010,06
4110,2010-06-21T06,72.84,67.24,9.17,0.83,0.01,1016.81,5.75,281.0,,clear-night,Clear,2010,06
4111,2010-06-21T07,73.42,67.93,9.07,0.83,0.21,1017.44,2.99,15.0,,clear-day,Clear,2010,06
4112,2010-06-21T08,77.55,69.28,9.56,0.76,0.21,1017.97,3.09,357.0,,clear-day,Clear,2010,06
4113,2010-06-21T09,81.39,69.88,9.75,0.68,0.22,1018.11,5.89,359.0,,clear-day,Clear,2010,06
4114,2010-06-21T10,84.71,70.65,9.79,0.63,0.0,1018.1,8.28,62.0,,clear-day,Clear,2010,06
4115,2010-06-21T11,87.14,70.46,9.86,0.58,0.0,1018.29,8.08,86.0,,clear-day,Clear,2010,06
4116,2010-06-21T12,89.32,69.61,9.94,0.52,0.23,1018.4,5.14,79.0,,clear-day,Clear,2010,06
4117,2010-06-21T13,90.4,67.96,10.0,0.48,0.56,1018.49,9.05,99.0,,partly-cloudy-day,Partly Cloudy,2010,06
4118,2010-06-21T14,90.88,65.55,10.0,0.43,0.27,1018.14,6.91,66.0,,partly-cloudy-day,Partly Cloudy,2010,06
4119,2010-06-21T15,91.61,67.13,10.0,0.45,0.56,1017.66,8.44,74.0,,partly-cloudy-day,Partly Cloudy,2010,06
4120,2010-06-21T16,92.55,66.43,9.89,0.43,0.27,1017.33,6.41,86.0,,partly-cloudy-day,Partly Cloudy,2010,06
4121,2010-06-21T17,92.59,65.12,9.89,0.41,0.27,1016.96,6.01,113.0,,partly-cloudy-day,Partly Cloudy,2010,06
4122,2010-06-21T18,91.63,66.95,9.89,0.45,0.28,1016.79,3.51,96.0,,partly-cloudy-day,Partly Cloudy,2010,06
4123,2010-06-21T19,91.37,67.19,9.79,0.45,0.26,1016.96,7.62,117.0,,partly-cloudy-day,Partly Cloudy,2010,06
4124,2010-06-21T20,88.51,68.17,9.82,0.51,0.62,1019.48,5.07,189.0,,partly-cloudy-day,Mostly Cloudy,2010,06
4125,2010-06-21T21,86.26,69.21,9.61,0.57,0.28,1017.97,6.39,153.0,,partly-cloudy-night,Partly Cloudy,2010,06
4126,2010-06-21T22,83.47,69.6,9.48,0.63,0.24,1018.29,4.06,88.0,,clear-night,Clear,2010,06
4127,2010-06-21T23,83.33,67.21,9.43,0.58,0.23,1018.96,3.24,139.0,,clear-night,Clear,2010,06
4128,2010-06-22T00,80.74,68.66,9.44,0.67,0.22,1019.14,3.0,150.0,,clear-night,Clear,2010,06
4129,2010-06-22T01,79.01,68.48,9.32,0.7,0.0,1018.52,2.92,159.0,,clear-night,Clear,2010,06
4130,2010-06-22T02,77.94,68.21,9.28,0.72,0.0,1018.04,3.05,170.0,,clear-night,Clear,2010,06
4131,2010-06-22T03,76.13,69.16,9.13,0.79,0.0,1018.05,6.49,170.0,,clear-night,Clear,2010,06
4132,2010-06-22T04,75.23,69.16,9.15,0.81,0.0,1018.25,5.78,211.0,,clear-night,Clear,2010,06
4133,2010-06-22T05,74.27,69.04,9.06,0.84,0.0,1018.28,5.0,220.0,,clear-night,Clear,2010,06
4134,2010-06-22T06,73.37,68.85,8.9,0.86,0.02,1018.7,2.92,270.0,,clear-night,Clear,2010,06
4135,2010-06-22T07,74.12,69.71,7.82,0.86,0.23,1020.34,4.81,311.0,,clear-day,Clear,2010,06
4136,2010-06-22T08,76.66,71.09,8.17,0.83,0.27,1021.02,6.39,308.0,,partly-cloudy-day,Partly Cloudy,2010,06
4137,2010-06-22T09,79.37,71.7,9.59,0.77,0.24,1021.28,3.09,293.0,,clear-day,Clear,2010,06
4138,2010-06-22T10,82.41,70.45,9.82,0.67,0.27,1021.68,2.97,274.0,,partly-cloudy-day,Partly Cloudy,2010,06
4139,2010-06-22T11,85.08,70.28,9.89,0.61,0.27,1021.49,1.6,218.0,,partly-cloudy-day,Partly Cloudy,2010,06
4140,2010-06-22T12,87.31,71.49,9.89,0.6,0.63,1021.47,1.01,229.0,,partly-cloudy-day,Mostly Cloudy,2010,06
4141,2010-06-22T13,88.98,71.08,9.82,0.56,0.64,1020.97,2.67,175.0,,partly-cloudy-day,Mostly Cloudy,2010,06
4142,2010-06-22T14,88.73,69.49,9.68,0.53,0.64,1020.57,5.5,159.0,,partly-cloudy-day,Mostly Cloudy,2010,06
4143,2010-06-22T15,89.06,69.03,9.74,0.52,0.62,1020.11,5.7,178.0,,partly-cloudy-day,Mostly Cloudy,2010,06
4144,2010-06-22T16,90.43,69.57,9.68,0.51,0.62,1019.74,5.18,194.0,,partly-cloudy-day,Mostly Cloudy,2010,06
4145,2010-06-22T17,91.9,68.48,9.68,0.47,0.57,1019.41,5.56,172.0,,partly-cloudy-day,Partly Cloudy,2010,06
4146,2010-06-22T18,91.21,67.52,9.82,0.46,0.55,1018.96,4.77,181.0,,partly-cloudy-day,Partly Cloudy,2010,06
4147,2010-06-22T19,89.96,67.84,9.82,0.48,0.56,1019.14,3.71,204.0,,partly-cloudy-day,Partly Cloudy,2010,06
4148,2010-06-22T20,86.43,69.97,9.89,0.58,0.57,1018.51,2.79,219.0,,partly-cloudy-day,Partly Cloudy,2010,06
4149,2010-06-22T21,85.65,68.95,9.62,0.58,0.63,1020.16,4.12,211.0,,partly-cloudy-night,Mostly Cloudy,2010,06
4150,2010-06-22T22,82.93,68.98,9.67,0.63,0.61,1020.52,2.3,233.0,rain,rain,Light Rain,2010,06
4151,2010-06-22T23,81.08,69.44,9.88,0.68,0.56,1020.69,4.87,226.0,rain,rain,Light Rain,2010,06
4152,2010-06-23T00,79.89,70.09,9.96,0.72,0.53,1020.44,4.51,5.0,,partly-cloudy-night,Partly Cloudy,2010,06
4153,2010-06-23T01,79.61,70.49,9.9,0.74,0.52,1020.32,5.62,60.0,,partly-cloudy-night,Partly Cloudy,2010,06
4154,2010-06-23T02,76.64,69.06,9.61,0.77,0.24,1020.26,6.29,68.0,,clear-night,Clear,2010,06
4155,2010-06-23T03,77.1,67.35,9.59,0.72,0.23,1019.79,0.0,,,clear-night,Clear,2010,06
4156,2010-06-23T04,75.1,68.28,9.59,0.79,0.24,1019.65,5.0,220.0,,clear-night,Clear,2010,06
4157,2010-06-23T05,74.0,68.96,9.4,0.84,0.23,1019.7,4.26,339.0,,clear-night,Clear,2010,06
4158,2010-06-23T06,73.82,68.81,9.23,0.84,0.25,1020.18,2.91,331.0,,partly-cloudy-night,Partly Cloudy,2010,06
4159,2010-06-23T07,73.79,69.35,8.98,0.86,0.53,1020.61,2.2,330.0,,partly-cloudy-day,Partly Cloudy,2010,06
4160,2010-06-23T08,77.07,70.54,9.51,0.8,0.53,1021.42,5.91,300.0,,partly-cloudy-day,Partly Cloudy,2010,06
4161,2010-06-23T09,80.1,71.49,9.61,0.75,0.53,1022.1,5.95,315.0,,partly-cloudy-day,Partly Cloudy,2010,06
4162,2010-06-23T10,84.04,70.92,9.82,0.65,0.26,1022.19,7.9,308.0,,partly-cloudy-day,Partly Cloudy,2010,06
4163,2010-06-23T11,86.46,70.84,10.0,0.6,0.26,1022.08,4.93,276.0,,partly-cloudy-day,Partly Cloudy,2010,06
4164,2010-06-23T12,86.86,69.69,10.0,0.57,0.28,1022.14,5.53,277.0,,partly-cloudy-day,Partly Cloudy,2010,06
4165,2010-06-23T13,89.98,69.53,10.0,0.51,0.33,1021.5,5.13,309.0,,partly-cloudy-day,Partly Cloudy,2010,06
4166,2010-06-23T14,90.98,68.76,10.0,0.48,0.34,1020.89,8.63,321.0,,partly-cloudy-day,Partly Cloudy,2010,06
4167,2010-06-23T15,91.25,69.84,10.0,0.5,0.32,1020.17,5.59,305.0,,partly-cloudy-day,Partly Cloudy,2010,06
4168,2010-06-23T16,91.46,68.91,9.88,0.48,0.32,1019.64,3.95,327.0,,partly-cloudy-day,Partly Cloudy,2010,06
4169,2010-06-23T17,90.63,68.33,9.89,0.48,0.3,1019.04,4.82,326.0,,partly-cloudy-day,Partly Cloudy,2010,06
4170,2010-06-23T18,91.82,68.79,9.88,0.47,0.56,1018.34,4.63,302.0,,partly-cloudy-day,Partly Cloudy,2010,06
4171,2010-06-23T19,87.16,69.56,9.89,0.56,0.54,1018.3,5.6,197.0,,partly-cloudy-day,Partly Cloudy,2010,06
4172,2010-06-23T20,89.06,69.47,9.76,0.53,0.27,1015.56,5.72,283.0,,partly-cloudy-day,Partly Cloudy,2010,06
4173,2010-06-23T21,84.42,70.29,9.88,0.63,0.54,1018.61,3.23,210.0,,partly-cloudy-night,Partly Cloudy,2010,06
4174,2010-06-23T22,82.73,70.44,9.79,0.67,0.53,1018.54,4.52,219.0,,partly-cloudy-night,Partly Cloudy,2010,06
4175,2010-06-23T23,81.26,70.66,9.63,0.7,0.22,1018.9,4.79,220.0,,clear-night,Clear,2010,06
4176,2010-06-24T00,80.3,70.43,9.82,0.72,0.22,1019.12,4.59,229.0,,clear-night,Clear,2010,06
4177,2010-06-24T01,79.53,70.71,9.86,0.75,0.24,1019.2,3.03,261.0,,clear-night,Clear,2010,06
4178,2010-06-24T02,78.87,70.69,9.65,0.76,0.53,1019.14,4.95,250.0,,partly-cloudy-night,Partly Cloudy,2010,06
4179,2010-06-24T03,78.02,70.47,9.44,0.78,0.01,1018.33,4.75,232.0,,clear-night,Clear,2010,06
4180,2010-06-24T04,77.07,69.72,9.44,0.78,0.0,1018.43,5.7,290.0,,clear-night,Clear,2010,06
4181,2010-06-24T05,76.19,70.15,9.35,0.82,0.0,1018.19,5.79,299.0,,clear-night,Clear,2010,06
4182,2010-06-24T06,75.81,70.76,9.39,0.84,0.23,1018.68,6.72,310.0,,clear-night,Clear,2010,06
4183,2010-06-24T07,75.99,70.07,9.23,0.82,0.23,1018.93,2.96,252.0,,clear-day,Clear,2010,06
4184,2010-06-24T08,78.13,70.9,9.58,0.79,0.24,1019.24,4.25,272.0,,clear-day,Clear,2010,06
4185,2010-06-24T09,82.09,70.93,9.79,0.69,0.03,1019.44,5.29,287.0,,clear-day,Clear,2010,06
4186,2010-06-24T10,85.04,70.93,9.69,0.63,0.02,1019.56,8.17,285.0,,clear-day,Clear,2010,06
4187,2010-06-24T11,87.29,70.54,9.89,0.58,0.27,1019.46,9.26,300.0,,partly-cloudy-day,Partly Cloudy,2010,06
4188,2010-06-24T12,88.55,69.66,10.0,0.54,0.3,1019.24,8.02,286.0,,partly-cloudy-day,Partly Cloudy,2010,06
4189,2010-06-24T13,90.48,69.41,10.0,0.5,0.32,1018.75,9.14,302.0,,partly-cloudy-day,Partly Cloudy,2010,06
4190,2010-06-24T14,91.91,69.21,9.94,0.48,0.32,1017.96,9.36,281.0,,partly-cloudy-day,Partly Cloudy,2010,06
4191,2010-06-24T15,92.33,67.82,9.86,0.45,0.28,1017.15,7.15,287.0,,partly-cloudy-day,Partly Cloudy,2010,06
4192,2010-06-24T16,93.21,67.53,9.94,0.43,0.25,1016.34,5.74,295.0,,partly-cloudy-day,Partly Cloudy,2010,06
4193,2010-06-24T17,93.1,68.56,9.86,0.45,0.29,1015.54,11.08,305.0,,partly-cloudy-day,Partly Cloudy,2010,06
4194,2010-06-24T18,93.03,67.31,9.86,0.43,0.26,1015.18,8.76,257.0,,partly-cloudy-day,Partly Cloudy,2010,06
4195,2010-06-24T19,91.27,68.08,9.86,0.47,0.24,1015.06,7.31,276.0,,clear-day,Clear,2010,06
4196,2010-06-24T20,85.47,70.68,9.89,0.61,0.58,1015.81,8.61,291.0,,partly-cloudy-day,Partly Cloudy,2010,06
4197,2010-06-24T21,86.56,69.42,9.79,0.57,0.24,1015.87,5.92,297.0,,clear-night,Clear,2010,06
4198,2010-06-24T22,84.77,70.75,9.79,0.63,0.24,1016.21,5.83,264.0,,clear-night,Clear,2010,06
4199,2010-06-24T23,82.42,70.72,9.77,0.68,0.22,1016.88,5.8,280.0,,clear-night,Clear,2010,06
4200,2010-06-25T00,81.4,70.63,9.89,0.7,0.22,1017.06,6.72,281.0,,clear-night,Clear,2010,06
4201,2010-06-25T01,80.94,71.22,9.64,0.72,0.22,1016.74,3.07,268.0,,clear-night,Clear,2010,06
4202,2010-06-25T02,80.12,71.45,9.69,0.75,0.0,1016.46,4.36,275.0,,clear-night,Clear,2010,06
4203,2010-06-25T03,79.08,71.28,9.58,0.77,0.0,1016.16,4.57,268.0,,clear-night,Clear,2010,06
4204,2010-06-25T04,78.09,71.33,9.36,0.8,0.0,1016.17,5.61,280.0,,clear-night,Clear,2010,06
4205,2010-06-25T05,77.14,71.21,9.26,0.82,0.0,1016.48,6.82,298.0,,clear-night,Clear,2010,06
4206,2010-06-25T06,76.29,71.12,9.22,0.84,0.23,1016.88,4.8,270.0,,clear-night,Clear,2010,06
4207,2010-06-25T07,76.38,71.07,8.6,0.84,0.23,1017.26,5.51,291.0,,clear-day,Clear,2010,06
4208,2010-06-25T08,80.53,71.48,9.54,0.74,0.23,1017.48,8.03,317.0,,clear-day,Clear,2010,06
4209,2010-06-25T09,83.23,72.33,9.79,0.7,0.23,1017.76,8.38,318.0,,clear-day,Clear,2010,06
4210,2010-06-25T10,87.0,72.8,9.94,0.63,0.23,1018.15,7.1,317.0,,clear-day,Clear,2010,06
4211,2010-06-25T11,88.39,72.37,10.0,0.59,0.25,1018.21,6.27,299.0,,partly-cloudy-day,Partly Cloudy,2010,06
4212,2010-06-25T12,90.16,71.98,10.0,0.55,0.32,1018.32,6.97,269.0,,partly-cloudy-day,Partly Cloudy,2010,06
4213,2010-06-25T13,91.28,71.72,9.94,0.53,0.59,1018.01,8.91,259.0,,partly-cloudy-day,Partly Cloudy,2010,06
4214,2010-06-25T14,89.78,71.51,9.94,0.55,0.6,1017.08,6.57,275.0,,partly-cloudy-day,Mostly Cloudy,2010,06
4215,2010-06-25T15,92.21,71.33,9.86,0.51,0.32,1016.0,6.69,291.0,,partly-cloudy-day,Partly Cloudy,2010,06
4216,2010-06-25T16,89.91,72.94,9.19,0.58,0.37,1015.59,11.8,303.0,rain,rain,Light Rain,2010,06
4217,2010-06-25T17,89.44,71.61,9.86,0.56,0.3,1015.52,11.39,284.0,rain,rain,Light Rain,2010,06
4218,2010-06-25T18,88.5,72.18,9.86,0.59,0.58,1015.24,11.86,298.0,rain,rain,Drizzle,2010,06
4219,2010-06-25T19,87.69,71.92,9.75,0.6,0.6,1015.33,10.52,279.0,,partly-cloudy-day,Mostly Cloudy,2010,06
4220,2010-06-25T20,88.31,67.39,9.89,0.5,0.26,1013.23,8.66,288.0,,partly-cloudy-day,Partly Cloudy,2010,06
4221,2010-06-25T21,80.81,70.2,10.0,0.7,0.76,1016.58,9.32,92.0,,partly-cloudy-night,Mostly Cloudy,2010,06
4222,2010-06-25T22,76.22,71.46,9.39,0.85,0.56,1016.78,2.37,207.0,rain,rain,Drizzle,2010,06
4223,2010-06-25T23,77.12,71.59,10.0,0.83,0.56,1016.99,3.05,267.0,,partly-cloudy-night,Partly Cloudy,2010,06
4224,2010-06-26T00,76.57,71.6,9.93,0.85,0.52,1016.97,2.87,274.0,,partly-cloudy-night,Partly Cloudy,2010,06
4225,2010-06-26T01,76.33,70.77,9.86,0.83,0.54,1016.44,2.93,270.0,,partly-cloudy-night,Partly Cloudy,2010,06
4226,2010-06-26T02,75.48,70.72,9.8,0.85,0.22,1016.04,5.59,165.0,,clear-night,Clear,2010,06
4227,2010-06-26T03,74.45,69.77,9.68,0.85,0.22,1015.69,4.13,219.0,,clear-night,Clear,2010,06
4228,2010-06-26T04,74.33,69.18,9.58,0.84,0.22,1015.65,2.99,244.0,,clear-night,Clear,2010,06
4229,2010-06-26T05,74.03,69.62,9.41,0.86,0.22,1015.62,2.36,290.0,,clear-night,Clear,2010,06
4230,2010-06-26T06,73.32,69.59,9.37,0.88,0.04,1015.75,3.73,302.0,,clear-night,Clear,2010,06
4231,2010-06-26T07,73.34,69.54,9.25,0.88,0.24,1016.22,6.7,310.0,,clear-day,Clear,2010,06
4232,2010-06-26T08,75.17,70.47,9.67,0.85,0.27,1016.6,4.68,274.0,,partly-cloudy-day,Partly Cloudy,2010,06
4233,2010-06-26T09,78.9,70.89,9.83,0.77,0.26,1016.91,5.96,266.0,,partly-cloudy-day,Partly Cloudy,2010,06
4234,2010-06-26T10,82.09,70.88,10.0,0.69,0.55,1016.97,6.35,303.0,,partly-cloudy-day,Partly Cloudy,2010,06
4235,2010-06-26T11,84.82,71.53,10.0,0.65,0.55,1017.04,5.81,261.0,,partly-cloudy-day,Partly Cloudy,2010,06
4236,2010-06-26T12,86.36,71.59,10.0,0.62,0.55,1016.88,6.52,283.0,,partly-cloudy-day,Partly Cloudy,2010,06
4237,2010-06-26T13,88.15,70.83,10.0,0.57,0.62,1016.75,8.15,282.0,,partly-cloudy-day,Mostly Cloudy,2010,06
4238,2010-06-26T14,89.08,70.78,10.0,0.55,0.56,1016.09,10.08,307.0,,partly-cloudy-day,Partly Cloudy,2010,06
4239,2010-06-26T15,90.78,69.69,10.0,0.5,0.56,1015.08,8.93,307.0,,partly-cloudy-day,Partly Cloudy,2010,06
4240,2010-06-26T16,91.06,68.84,10.0,0.48,0.53,1013.76,5.4,327.0,,partly-cloudy-day,Partly Cloudy,2010,06
4241,2010-06-26T17,92.03,68.81,10.0,0.47,0.54,1013.33,4.97,304.0,,partly-cloudy-day,Partly Cloudy,2010,06
4242,2010-06-26T18,90.32,68.14,10.0,0.48,0.25,1012.87,5.19,270.0,,partly-cloudy-day,Partly Cloudy,2010,06
4243,2010-06-26T19,90.0,69.52,10.0,0.51,0.26,1012.77,7.14,284.0,,partly-cloudy-day,Partly Cloudy,2010,06
4244,2010-06-26T20,87.33,66.89,9.86,0.51,0.52,1010.87,6.45,317.0,,partly-cloudy-day,Partly Cloudy,2010,06
4245,2010-06-26T21,85.98,68.8,9.94,0.57,0.58,1013.39,5.43,299.0,,partly-cloudy-night,Partly Cloudy,2010,06
4246,2010-06-26T22,84.05,69.76,9.93,0.62,0.23,1013.38,4.81,289.0,,clear-night,Clear,2010,06
4247,2010-06-26T23,83.03,69.74,9.9,0.64,0.27,1014.29,6.57,298.0,,partly-cloudy-night,Partly Cloudy,2010,06
